id,exchange_name,exchange_pair,volume(24h),price,volume(%)
red-pulse,Binance,RPX/ETH,127838,0.098415,0.0676
red-pulse,Binance,RPX/BNB,87280,0.099226,0.0461
red-pulse,Kucoin,RPX/ETH,16620,0.098871,0.0088
red-pulse,Kucoin,RPX/NEO,10256,0.097141,0.0054
red-pulse,Kucoin,RPX/KCS,5301 ,0.098250,0.0028
red-pulse,Coinrail,RPX/BTC,3230,0.098808,0.0017
red-pulse,TDAX,RPX/THB,363,0.152439,0.0002
red-pulse,TDAX,RPX/BTC,0,0.231509,0.0
quantum-resistant-ledger,Bittrex,QRL/BTC,104210,1.03,0.3092
quantum-resistant-ledger,Liqui,QRL/BTC,60405,1.03,0.1792
quantum-resistant-ledger,Upbit,QRL/BTC,58819,1.03,0.1745
quantum-resistant-ledger,Liqui,QRL/ETH,53756,1.03,0.1595
quantum-resistant-ledger,Liqui,QRL/USDT,49326,1.03,0.1463
quantum-resistant-ledger,Iquant,QRL/BTC,5211,1.17,0.0155
quantum-resistant-ledger,Bittrex,QRL/ETH,3412,1.06,0.0101
quantum-resistant-ledger,Upbit,QRL/ETH,1436,1.06,0.0043
quantum-resistant-ledger,CoinExchange,QRL/BTC,486,1.04,0.0014
quantum-resistant-ledger,CoinExchange,QRL/ETH,0,1.40,0.0
quantum-resistant-ledger,Tidex,QRL/BTC,0,0.434126,0.0
peercoin,Bittrex,PPC/BTC,257883,2.13,0.3102
peercoin,Trade By Trade,PPC/BTC,116524,2.22,0.1402
peercoin,Bit-Z,PPC/BTC,114181,2.13,0.1374
peercoin,Poloniex,PPC/BTC,80154,2.13,0.0964
peercoin,Trade By Trade,PPC/USDT, 56940,2.32,0.0685
peercoin,WEX,PPC/BTC,51896,2.13,0.0624
peercoin,WEX,PPC/USD,46436,2.16,0.0559
peercoin,HitBTC,PPC/USDT,33754,2.17,0.0406
peercoin,Cryptopia,PPC/BTC,17389,2.16,0.0209
peercoin,HitBTC,PPC/BTC,15228,2.12,0.0183
peercoin,The Rock Trading,PPC/BTC,14898,2.11,0.0179
peercoin,Livecoin,PPC/BTC,12488,2.15 ,0.015
peercoin,The Rock Trading,PPC/EUR,9094,2.13,0.0109
peercoin,YoBit,PPC/BTC,2125,2.13,0.0026
peercoin,LiteBit.eu,PPC/EUR,1301,2.14,0.0016
peercoin,BX Thailand,PPC/BTC,470,2.04,0.0006
peercoin,Bleutrade,PPC/BTC,248,2.27,0.0003
peercoin,OpenLedger DEX,PPC/BTC,197,2.55,0.0002
peercoin,OpenLedger DEX,PPC/BITUSD,29,2.88,0.0
peercoin,Bleutrade,PPC/DOGE,5,2.23,0.0
peercoin,Livecoin,PPC/USD,4,2.22,0.0
peercoin,Tux Exchange,PPC/BTC,2,2.22,0.0
peercoin,Coingi,PPC/BTC,0,2.50,0.0
peercoin,Bittylicious,PPC/GBP,0,3.02,0.0
peercoin,SouthXchange,PPC/BTC,0,3.09,0.0
streamr-datacoin,Ethfinex,DAT/USD,131798,0.076503,0.7572
streamr-datacoin,Ethfinex,DAT/ETH,14721,0.079237,0.0846
streamr-datacoin,Ethfinex,DAT/BTC,10692,0.075935,0.0614
streamr-datacoin,HitBTC,DATA/ETH,6094,0.078536,0.035
streamr-datacoin,Gate.io,DATA/ETH,4688,0.080640,0.0269
streamr-datacoin,Gate.io,DATA/USDT,3796,0.079008,0.0218
streamr-datacoin,HitBTC,DATA/BTC,1351,0.079639,0.0078
streamr-datacoin,HitBTC,DATA/USDT,922,0.077857,0.0053
streamr-datacoin,Mercatox,DATA/ETH,0,0.140923,0.0
wings,Liqui,WINGS/BTC,603199,0.590997,0.2613
wings,Liqui,WINGS/ETH,541854,0.591263,0.2347
wings,Binance,WINGS/BTC,408490,0.586552,0.177
wings,Bittrex,WINGS/BTC,357230,0.587478,0.1548
wings,Upbit,WINGS/BTC,236309,0.587478,0.1024
wings,Liqui,WINGS/USDT,73218,0.593104,0.0317
wings,Binance,WINGS/ETH,67518,0.586004,0.0292
wings,Bittrex,WINGS/ETH,9097,0.611353,0.0039
wings,HitBTC,WINGS/BTC,5801,0.585348,0.0025
wings,Bancor Network,WINGS/BNT,4797,0.599692,0.0021
wings,Gatecoin,WINGS/BTC,715,0.598127,0.0003
wings,Upbit,WINGS/ETH,148,0.606851,0.0001
wings,Livecoin,WINGS/BTC,9,0.627390,0.0
wings,Gatecoin,WINGS/ETH,0,3.05,0.0
wings,Gate.io,WINGS/ETH,0,0.704018,0.0
wings,IDEX,WINGS/ETH,0,0.946602,0.0
origintrail,IDEX,TRAC/ETH,395113,0.204754,0.8868
origintrail,ForkDelta,TRAC/ETH,26924,0.196340,0.0604
origintrail,HitBTC,TRAC/ETH,23442,0.207840,0.0526
origintrail,CoinFalcon,TRAC/BTC,63,0.221045,0.0001
origintrail,CoinFalcon,TRAC/ETH,0,0.206535,0.0
ripio-credit-network,Huobi,RCN/BTC,1748520,0.105892,0.2837
ripio-credit-network,Huobi,RCN/ETH,1693650,0.105767,0.2748
ripio-credit-network,OKEx,RCN/BTC,892930,0.105290,0.1449
ripio-credit-network,Ethfinex,RCN/BTC,485055,0.105383,0.0787
ripio-credit-network,OKEx,RCN/ETH,359429,0.105659,0.0583
ripio-credit-network,Ethfinex,RCN/USD,272302,0.105000,0.0442
ripio-credit-network,Binance,RCN/BTC,212060,0.106031,0.0344
ripio-credit-network,Upbit,RCN/BTC,186777,0.106679,0.0303
ripio-credit-network,Bittrex,RCN/BTC,164986,0.106679,0.0268
ripio-credit-network,Binance,RCN/BNB,80496,0.105985,0.0131
ripio-credit-network,Binance,RCN/ETH,52613,0.105694,0.0085
ripio-credit-network,Bittrex,RCN/ETH,6106,0.106002,0.001
ripio-credit-network,Upbit,RCN/ETH,4593,0.106030,0.0007
ripio-credit-network,Gate.io,RCN/USDT,2402,0.104944,0.0004
ripio-credit-network,Gate.io,RCN/ETH,1257,0.103078,0.0002
ripio-credit-network,OKEx,RCN/USDT,814,0.101940,0.0001
ripio-credit-network,Ethfinex,RCN/ETH,144,0.112012,0.0
burst,Bittrex,BURST/BTC,275728,0.028892,0.5128
burst,Upbit,BURST/BTC,191464,0.028892,0.3561
burst,Poloniex,BURST/BTC,66830,0.028707,0.1243
burst,Livecoin,BURST/BTC,2289,0.028522,0.0043
burst,Coinroom,BURST/PLN,1325,0.032376,0.0025
burst,C-CEX,BURST/BTC,70 ,0.030096,0.0001
burst,Burst Asset Exchange,SNAKE/BURST,22,0.028818,0.0
burst,Burst Asset Exchange,CCM100/BURST,14,0.028818,0.0
burst,C-CEX,BURST/USD,0,0.033533,0.0
melon,Liqui,MLN/BTC,81390 ,84.61,0.2917
melon,Liqui,MLN/ETH,81114,85.12,0.2907
melon,Liqui,MLN/USDT,77438,84.46,0.2775
melon,Kraken,MLN/BTC,18216,86.04,0.0653
melon,Kraken,MLN/ETH,14990,85.58,0.0537
melon,Bittrex,MLN/BTC,5849,87.77,0.021
melon,Livecoin,MLN/BTC,10,83.34,0.0
melon,Livecoin,MLN/ETH,1,91.16,0.0
melon,Livecoin,MLN/USD,1,95.00,0.0
melon,CryptoDerivatives,MLN/ETH,0,350.48,0.0
melon,Radar Relay,MLN/WETH,0,89.90,0.0
melon,ForkDelta,MLN/ETH,0,104.34,0.0
eidoo,HitBTC,EDO/ETH,323675,1.72,0.3946
eidoo,Ethfinex,EDO/USD,202730,1.71,0.2471
eidoo,Binance,EDO/BTC,186193,1.73,0.227
eidoo,Binance,EDO/ETH,40384,1.72,0.0492
eidoo,Ethfinex,EDO/BTC,35313,1.71,0.0431
eidoo,Ethfinex,EDO/ETH,24623,1.77,0.03
eidoo,HitBTC,EDO/USDT,6611,1.75,0.0081
eidoo,OKEx,EDO/USDT,325,1.73,0.0004
eidoo,OKEx,EDO/BTC,241,1.69,0.0003
eidoo,HitBTC,EDO/BTC,179,1.76,0.0002
eidoo,ForkDelta,EDO/ETH,0,1.42,0.0
eidoo,OKEx,EDO/BCH,0,1.82,0.0
eidoo,OKEx,EDO/ETH,0,1.71,0.0
iot-chain,Huobi,ITC/BTC,3293650,1.03,0.4187
iot-chain,Huobi,ITC/ETH,2148730,1.02,0.2732
iot-chain,Bibox,ITC/ETH,1191040,1.01,0.1514
iot-chain,Bibox,ITC/BTC,1111190,1.02,0.1413
iot-chain,OKEx,ITC/BTC,67354,1.04,0.0086
iot-chain,OKEx,ITC/USDT,32693,1.03,0.0042
iot-chain,Kucoin,ITC/BTC,9245,1.02,0.0012
iot-chain,Kucoin,ITC/ETH,8554,1.03,0.0011
iot-chain,OKEx,ITC/ETH,3667,1.04,0.0005
iot-chain,CoinBene,ITC/BTC,0,0.657486,0.0
wagerr,Waves Decentralized Exchange,WGR/BTC,37185,0.274940,0.9255
wagerr,Waves Decentralized Exchange,WGR/WAVES,1777,0.274137,0.0442
wagerr,YoBit,WGR/BTC,1215,0.199005,0.0302
wagerr,Tidex,WGR/WAVES,0,0.181439,0.0
wagerr,Waves Decentralized Exchange,WGR/ETH,0,0.329570,0.0
wagerr,Waves Decentralized Exchange,WGR/USD,0,0.310000,0.0
wagerr,Tidex,WGR/BTC,0,0.261976,0.0
deepbrain-chain,Lbank,DBC/NEO,924319,0.060135,0.3158
deepbrain-chain,Huobi,DBC/BTC,848489,0.051626,0.2899
deepbrain-chain,Huobi,DBC/ETH,829007,0.051374,0.2832
deepbrain-chain,Lbank,DBC/ETH,113517,0.053545,0.0388
deepbrain-chain,Kucoin,DBC/BTC,100273, 0.051951,0.0343
deepbrain-chain,Kucoin,DBC/ETH,64086,0.051679,0.0219
deepbrain-chain,Gate.io,DBC/USDT,26045,0.050569,0.0089
deepbrain-chain,Kucoin,DBC/NEO,10125,0.050631,0.0035
deepbrain-chain,Gate.io,DBC/ETH,7833,0.051890,0.0027
deepbrain-chain,Gate.io,DBC/BTC,3361,0.051765,0.0011
deepbrain-chain,Kucoin,DBC/USDT,2,0.100137,0.0
deepbrain-chain,Allcoin,DBC/ETH,0,0.052521,0.0
html-coin,Bleutrade,HTML/BTC,131069,0.000741,0.852
html-coin,Fatbtc,HTML/ETH,13041,0.000792,0.0848
html-coin,CryptoBridge,HTML/BTC,6479,0.000648,0.0421
html-coin,Trade Satoshi,HTML/BTC,2096,0.000741,0.0136
html-coin,Bleutrade,HTML/DOGE,686,0.000729,0.0045
html-coin,Trade Satoshi,HTML/LTC,134,0.000752,0.0009
html-coin,CryptoBridge,HTML/MONA,91, 0.000719,0.0006
html-coin,CryptoBridge,HTML/ZNY,90,0.000672,0.0006
html-coin,Trade Satoshi,HTML/DOGE,63,0.000741,0.0004
html-coin,CryptoBridge,HTML/BCH,58,0.000735,0.0004
html-coin,Trade Satoshi,HTML/USDT,20,0.001699,0.0001
html-coin,CryptoBridge,HTML/LTC,0,0.000585,0.0
html-coin,Trade Satoshi,HTML/BCH,0,0.000831,0.0
html-coin,Fatbtc,HTML/BTC,0,0.000648,0.0
xtrabytes,Cryptopia,XBY/BTC,140393,0.111587,0.9625
xtrabytes,YoBit,XBY/BTC,4977,0.105568,0.0341
xtrabytes,C-CEX,XBY/BTC,494,0.111032,0.0034
xtrabytes,C-CEX,XBY/DOGE,0,0.115776,0.0
xtrabytes,C-CEX,XBY/USD,0,0.108805,0.0
xtrabytes,CoinFalcon,XBY/BTC,0,0.107976,0.0
xtrabytes,CoinFalcon,XBY/ETH,0,0.140923,0.0
universa,Cobinhood,UTNP/ETH,178934,0.028259,0.79
universa,Cobinhood,UTNP/BTC,22156,0.028244,0.0978
universa,HitBTC,UTNP/BTC,19785,0.027596,0.0874
universa,HitBTC,UTNP/ETH,5131,0.028469,0.0227
universa,HitBTC,UTNP/USDT,484,0.024981,0.0021
universa,Cobinhood,UTNP/USDT,897,0.029040,0.0
utrust,Huobi,UTK/BTC,681965,0.166409,0.4516
utrust,Huobi,UTK/ETH,588438,0.165833,0.3896
utrust,Kucoin,UTK/BTC,144444,0.166594,0.0956
utrust,Kucoin,UTK/ETH,68544, 0.165486,0.0454
utrust,HitBTC,UTK/BTC,12269,0.165575,0.0081
utrust,HitBTC,UTK/ETH,6239,0.179020,0.0041
utrust,OKEx,UTK/BTC,3835,0.163631,0.0025
utrust,HitBTC,UTK/USDT,2294,0.147793,0.0015
utrust,IDEX,UTK/ETH,697,0.196340,0.0005
utrust,OKEx,UTK/USDT,696,0.163825,0.0005
utrust,Kucoin,UTK/BCH,445,0.165049,0.0003
utrust,OKEx,UTK/ETH,317,0.163796,0.0002
ink,Lbank,INK/QTUM,14021000,0.096823,0.6658
ink,Bit-Z,INK/ETH,4375810,0.114298,0.2078
ink,EXX,INK/QTUM,1155400,0.102834,0.0549
ink,CoinEgg,INK/BTC,928590,0.087696,0.0441
ink,ZB.COM,INK/BTC,270894,0.101864,0.0129
ink,ZB.COM,INK/USDT,198343,0.103141,0.0094
ink,EXX,INK/BTC,67092,0.094085,0.0032
ink,Coinnest,INK/KRW,15590,0.089956,0.0007
ink,Bit-Z,INK/BTC,8943,0.110847,0.0004
ink,Lbank,INK/ETH,7986,0.097518,0.0004
ink,Gate.io,INK/USDT,4416,0.101139,0.0002
ink,Gate.io,INK/ETH,2829,0.100273,0.0001
ink,Gate.io,INK/BTC,1350,0.100197,0.0001
ink,Gate.io,INK/QTUM,10,0.098546,0.0
ink,Allcoin,INK/QTUM,0,0.092706,0.0
ink,BigONE,INK/QTUM,0,0.113145,0.0
ink,Coinrail,INK/BTC,0,0.088529,0.0
blockmason,Binance,BCPT/BTC,3219730,0.673784,0.6277
blockmason,Binance,BCPT/ETH,770129,0.673017,0.1501
blockmason,Bittrex,BCPT/BTC,450996,0.671839,0.0879
blockmason,Upbit,BCPT/BTC,370297,0.676007,0.0722
blockmason,Binance,BCPT/BNB,278788,0.672670,0.0544
blockmason,Kucoin,BCPT/BTC,20343,0.652856,0.004
blockmason,Bittrex,BCPT/ETH,10319,0.673634,0.002
blockmason,Kucoin,BCPT/ETH,4088,0.654933,0.0008
blockmason,Cryptopia,BCPT/BTC,2186,0.685267,0.0004
blockmason,HitBTC,BCPT/ETH,1301,0.654232,0.0003
blockmason,Upbit,BCPT/ETH,751,0.687252,0.0001
blockmason,HitBTC,BCPT/BTC,190,0.685267,0.0
singulardtv,Binance,SNGLS/BTC,264726,0.077694,0.4056
singulardtv,ChaoEX,SNGLS/BTC,94536,0.078435,0.1448
singulardtv,Binance,SNGLS/ETH,69069,0.077365,0.1058
singulardtv,Liqui,SNGLS/USDT,63454,0.077464,0.0972
singulardtv,Liqui,SNGLS/BTC,59273,0.077417,0.0908
singulardtv,Liqui,SNGLS/ETH,55882,0.077267,0.0856
singulardtv,Ethfinex,SNG/BTC,24717,0.076861,0.0379
singulardtv,Ethfinex,SNG/USD,11745,0.077294,0.018
singulardtv,OKEx,SNGLS/BTC,5942,0.076491,0.0091
singulardtv,Braziliex,SNGLS/BRL,1861,0.079755,0.0029
singulardtv,Ethfinex,SNG/ETH,933,0.077133,0.0014
singulardtv,HitBTC,SNGLS/BTC,334,0.076768,0.0005
singulardtv,OKEx,SNGLS/USDT,56,0.076305,0.0001
singulardtv,OKEx,SNGLS/ETH,50,0.078312,0.0001
singulardtv,Livecoin,SNGLS/BTC,43,0.078898,0.0001
singulardtv,Braziliex,SNGLS/BTC,37,0.051858,0.0001
singulardtv,Livecoin,SNGLS/ETH,16,0.084054,0.0
singulardtv,Livecoin,SNGLS/USD,5,0.081020,0.0
singulardtv,CryptoDerivatives,SNGLS/ETH,0,1.30,0.0
singulardtv,BigONE,SNGLS/BTC,0,0.078713,0.0
singulardtv,BigONE,SNGLS/ETH,0, 0.087652,0.0
ins-ecosystem,OKEx,INS/BTC,4200360,1.67,0.4464
ins-ecosystem,Binance,INS/BTC,3681670,1.66,0.3913
ins-ecosystem,OKEx,INS/ETH,937580 ,1.65,0.0996
ins-ecosystem,OKEx,INS/USDT,344704,1.65,0.0366
ins-ecosystem,Binance,INS/ETH,118531,1.64,0.0126
ins-ecosystem,Liqui,INS/BTC,38609,1.66,0.0041
ins-ecosystem,Liqui,INS/USDT,35678,1.64,0.0038
ins-ecosystem,Liqui,INS/ETH,32682,1.65,0.0035
ins-ecosystem,Kucoin,INS/BTC,14979,1.66,0.0016
ins-ecosystem,Kucoin,INS/ETH,3896,1.69 ,0.0004
ins-ecosystem,Cobinhood,INS/ETH,137,1.67,0.0
ins-ecosystem,Cobinhood,INS/BTC,0,1.67,0.0
mobilego,Liqui,MGO/USDT,56765,0.468466,0.3421
mobilego,Liqui,MGO/BTC,52947,0.472371,0.3191
mobilego,Liqui,MGO/ETH,51395,0.469967,0.3098
mobilego,Livecoin,MGO/BTC,3174,0.467463,0.0191
mobilego,HitBTC,EMGO/BTC,1383,0.481539,0.0083
mobilego,Cryptopia,MGO/BTC,154,0.456258,0.0009
mobilego,HitBTC,EMGO/USDT,79,0.489411,0.0005
mobilego,Tidex,MGO/BTC,20,0.408197,0.0001
mobilego,Waves Decentralized Exchange,INCNT/MGO,0,0.408161,0.0
mobilego,Gatecoin,MGO/BTC,0,0.463018,0.0
mobilego,Gatecoin,MGO/ETH,0,0.001122,0.0
mobilego,Tidex,MGO/WAVES,0,0.576536,0.0
mobilego,Coinrail,MGO/KRW,0,0.424479,0.0
smartmesh,Huobi,SMT/USDT,1388710,0.032378,0.3742
smartmesh,Huobi,SMT/BTC,1038360,0.032411,0.2798
smartmesh,Huobi,SMT/ETH,1016000,0.032221,0.2738
smartmesh,OKEx,SMT/USDT,121737, 0.032445,0.0328
smartmesh,Gate.io,SMT/USDT,72026,0.032445,0.0194
smartmesh,OKEx,SMT/BTC,65798,0.032041,0.0177
smartmesh,OKEx,SMT/ETH,5082,0.032270,0.0014
smartmesh,Gate.io,SMT/ETH,2604,0.032957,0.0007
smartmesh,HitBTC,SMT/BTC,339,0.032226,0.0001
smartmesh,HitBTC,SMT/USDT,313,0.039167,0.0001
smartmesh,HitBTC,SMT/ETH,29,0.034920,0.0
library-credit,Bittrex,LBC/BTC,734279,0.294109,0.6229
library-credit,Poloniex,LBC/BTC,226596,0.296795,0.1922
library-credit,Upbit,LBC/BTC,189630,0.292535,0.1609
library-credit,Cryptopia,LBC/BTC,14315,0.296702,0.0121
library-credit,Trade By Trade,LBC/USDT,13975,0.295752,0.0119
cloakcoin,Livecoin,CLOAK/BTC,240015,8.90,0.4337
cloakcoin,Bittrex,CLOAK/BTC,183995,8.73,0.3325
cloakcoin,Upbit,CLOAK/BTC,114712,8.98,0.2073
cloakcoin,Cryptopia,CLOAK/BTC,10293,8.66,0.0186
cloakcoin,YoBit,CLOAK/BTC,2518,8.52,0.0046
cloakcoin,LiteBit.eu,CLOAK/EUR,1913,8.96,0.0035
cloakcoin,OpenLedger DEX,CLOAK/BTS,61,12.12,0.0
cloakcoin,Mercatox,CLOAK/BTC,0,9.26,0.0
taas,Liqui,TAAS/ETH,83466,5.54,0.3429
taas,Liqui,TAAS/BTC,82446,5.55,0.3387
taas,Liqui,TAAS/USDT,72942,5.51,0.2997
taas,Bancor Network,TAAS/BNT,4087,5.47,0.0168
taas,HitBTC,TAAS/BTC,269,5.79,0.0011
taas,HitBTC,TAAS/ETH,185,5.51,0.0008
taas,Livecoin,TAAS/USD,13,6.25,0.0001
taas,Livecoin,TAAS/BTC,3,5.32,0.0
taas,CoinExchange,TAAS/BTC,0,8.06,0.0
bread,Binance,BRD/BTC,401705,0.595997,0.5535
bread,Binance,BRD/ETH,197995,0.595821,0.2728
bread,Binance,BRD/BNB,96736,0.599351,0.1333
bread,OKEx,BRD/USDT,16068,0.746524,0.0221
bread,OKEx,BRD/BTC,13202,0.583403,0.0182
bread,OKEx,BRD/ETH,3,0.583227,0.0
counterparty,Bittrex,XCP/BTC,218803,16.56,0.6114
counterparty,Zaif,XCP/JPY,92295,16.43,0.2579
counterparty,Poloniex,XCP/BTC,38230,16.39,0.1068
counterparty,Counterparty DEX,NVST/XCP,3643,16.53,0.0102
counterparty,Zaif,XCP/BTC,2871,18.52,0.008
counterparty,Tux Exchange,XCP/BTC,1975,15.75,0.0055
counterparty,Counterparty DEX,PEPECASH/XCP,29,15.83,0.0001
counterparty,Counterparty DEX,BITCRYSTALS/XCP,23,25.33,0.0
counterparty,Counterparty DEX,FLDC/XCP,8,64.54,0.0
counterparty,Counterparty DEX,RUSTBITS/XCP,0,15.96,0.0
metaverse,RightBTC,ETP/BTC,440635,1.11,0.3746
metaverse,Bitfinex,ETP/USD,326365,1.13,0.2774
metaverse,Bit-Z,ETP/BTC,300031,1.15,0.2551
metaverse,Bitfinex,ETP/BTC,48512,1.13,0.0412
metaverse,Bitfinex,ETP/ETH,46178,1.18,0.0393
metaverse,HitBTC,ETP/BTC,11191,1.11,0.0095
metaverse,HitBTC,ETP/ETH,2343,1.12,0.002
metaverse,HitBTC,ETP/USDT,986,1.17,0.0008
metaverse,EXX,ETP/QTUM,63,1.00,0.0001
metaverse,OpenLedger DEX,ETP/BTS,6,1.37,0.0
metaverse,OpenLedger DEX,ETP/BITUSD,1,1.30,0.0
metaverse,TDAX,ETP/BTC,0,1.39,0.0
metaverse,TDAX,ETP/ETH,0,0.027277,0.0
metaverse,TDAX,ETP/THB,0,0.832969,0.0
wabi,Binance,WABI/BTC,531499,0.949373,0.6671
wabi,Binance,WABI/ETH,146427,0.942970,0.1838
wabi,Binance,WABI/BNB,118645,0.946695,0.1489
wabi,IDEX,WABI/ETH,178,0.880064,0.0002
appcoins,Binance,APPC/BTC,836445,0.419495,0.3701
appcoins,Huobi,APPC/BTC,726231,0.423476,0.3214
appcoins,Huobi,APPC/ETH,494399,0.422831,0.2188
appcoins,Binance,APPC/ETH,117973,0.418975,0.0522
appcoins,Binance,APPC/BNB,84726,0.420969,0.0375
appcoins,Lykke Exchange,APPC/BTC,0,0.415558,0.0
appcoins,Lykke Exchange,APPC/ETH,0,0.673164,0.0
wepower,Huobi,WPR/ETH,1666970,0.118547,0.4795
wepower,Huobi,WPR/BTC,1615340,0.118903,0.4647
wepower,Liqui,WPR/ETH,49227,0.117243,0.0142
wepower,Liqui,WPR/BTC,40621,0.116681,0.0117
wepower,IDEX,WPR/ETH,39659,0.113636,0.0114
wepower,Liqui,WPR/USDT,33280,0.116051,0.0096
wepower,ForkDelta,WPR/ETH,31037,0.112194,0.0089
wepower,CoinFalcon,WPR/ETH,189,0.126583,0.0001
wepower,CoinFalcon,WPR/BTC,1,0.120385,0.0
kickico,Exmo,KICK/BTC,566665,0.092511,0.2602
kickico,Exmo,KICK/ETH,324650,0.092174,0.1491
kickico,Kucoin,KICK/ETH,302375,0.095365,0.1389
kickico,Kucoin,KICK/BTC,300516,0.095567,0.138
kickico,Bibox,KICK/ETH,288075,0.095772,0.1323
kickico,Bibox,KICK/BTC,263415,0.095845,0.121
kickico,Gate.io,KICK/USDT,94013,0.091025,0.0432
kickico,Gate.io,KICK/ETH,18111,0.093191,0.0083
kickico,HitBTC,KICK/BTC, 7803,0.091678,0.0036
kickico,Livecoin,KICK/BTC,5512,0.096586,0.0025
kickico,YoBit,KICK/BTC,2612,0.092696,0.0012
kickico,Mercatox,KICK/BTC,2434,0.107791,0.0011
kickico,IDEX,KICK/ETH,441,0.063242,0.0002
kickico,Livecoin,KICK/ETH,437,0.101655,0.0002
kickico,Livecoin,KICK/USD,389,0.099900,0.0002
kickico,Livecoin,KICK/RUR,246,0.106890 ,0.0001
kickico,Radar Relay,KICK/WETH,0,0.069950,0.0
cybermiles,Bibox,CMT/ETH,1270060,0.094012,0.241
cybermiles,Bibox,CMT/BTC,1103220,0.093622,0.2094
cybermiles,Huobi,CMT/BTC,855993,0.094270,0.1624
cybermiles,Huobi,CMT/ETH,834319,0.094226,0.1583
cybermiles,Binance,CMT/BTC,633245,0.094919,0.1202
cybermiles,Binance,CMT/ETH,238784,0.094313,0.0453
cybermiles,CoinBene,CMT/USDT,122749,0.093228,0.0233
cybermiles,Binance,CMT/BNB,105837,0.094516,0.0201
cybermiles,OKEx,CMT/BTC, 68475,0.093993,0.013
cybermiles,OKEx,CMT/USDT,25792,0.093528,0.0049
cybermiles,CoinBene,CMT/ETH,6385,0.091859,0.0012
cybermiles,OKEx,CMT/ETH,2939,0.094509,0.0006
cybermiles,Cobinhood,CMT/ETH,1140,0.090456,0.0002
cybermiles,Cobinhood,CMT/BTC,483,0.120385,0.0001
cybermiles,OKEx,CMT/BCH,15,0.098806,0.0
airswap,Binance,AST/BTC,6649810,0.275125,0.7222
airswap,Huobi,AST/BTC,1048230,0.273227,0.1138
airswap,Binance,AST/ETH,1023080,0.274244,0.1111
airswap,Liqui,AST/BTC,154292,0.274107,0.0168
airswap,Liqui,AST/ETH,146475,0.275605,0.0159
airswap,Liqui,AST/USDT,106983,0.274941,0.0116
airswap,OKEx,AST/BTC,70647,0.284015,0.0077
airswap,OKEx,AST/USDT,6441,0.285091,0.0007
airswap,OKEx,AST/ETH,1585,0.277498,0.0002
airswap,Gatecoin,AST/BTC,13,1.39,0.0
airswap,Gatecoin,AST/ETH,0,0.490849,0.0
viacoin,Bittrex,VIA/BTC,851488,1.80,0.3282
viacoin,Upbit,VIA/BTC,810428,1.78,0.3124
viacoin,Binance,VIA/BTC,688789,1.79,0.2655
viacoin,Poloniex,VIA/BTC,84259,1.78,0.0325
viacoin,Binance,VIA/ETH,82490,1.79,0.0318
viacoin,Binance,VIA/BNB,71357,1.83,0.0275
viacoin,Coinroom,VIA/PLN,2246,1.94,0.0009
viacoin,YoBit,VIA/BTC,1616,1.75,0.0006
viacoin,LiteBit.eu,VIA/EUR,1499,1.80,0.0006
viacoin,BarterDEX,VIA/KMD,0,2.94,0.0
naga,HitBTC,NGC/BTC,108533,0.740829,0.5299
naga,HitBTC,NGC/ETH,41977,0.771334,0.2049
naga,HitBTC,NGC/USDT,21476,0.745022,0.1048
naga,OKEx,NGC/BTC,14796,0.645262,0.0722
naga,Cobinhood,NGC/BTC,7817,0.577199,0.0382
naga,OKEx,NGC/USDT,2916,0.638175,0.0142
naga,IDEX,NGC/ETH,2649,0.436856,0.0129
naga,Cobinhood,NGC/ETH,2508,0.741883,0.0122
naga,OKEx,NGC/ETH,2158,0.632214,0.0105
naga,Cobinhood,NGC/USDT,0,1.40,0.0
etherparty,Binance,FUEL/BTC,395401,0.085010,0.6358
etherparty,Binance,FUEL/ETH,212093,0.085036,0.3411
etherparty,Gate.io,FUEL/USDT,9507,0.081612,0.0153
etherparty,HitBTC,FUEL/USDT,3241,0.076204,0.0052
etherparty,Gate.io,FUEL/ETH,917,0.084847,0.0015
etherparty,HitBTC,FUEL/BTC,443,0.092604,0.0007
etherparty,ACX,FUEL/BTC,146,0.046672,0.0002
etherparty,HitBTC,FUEL/ETH,101,0.140243,0.0002
gulden,Nocks,NLG/EUR,69598,0.105470,0.4589
gulden,Bittrex,NLG/BTC,59269,0.101864,0.3908
gulden,LiteBit.eu,NLG/EUR,21816,0.102958,0.1438
gulden,GuldenTrader,NLG/EUR,838,0.104250,0.0055
gulden,Bleutrade,NLG/BTC,74,0.100475,0.0005
gulden,CoinExchange,NLG/BTC,46,0.092511,0.0003
gulden,Bleutrade,NLG/DOGE,12,0.091630,0.0
gulden,YoBit,NLG/BTC,11,0.757220,0.0001
data,Huobi,DTA/USDT,1749960,0.009399,0.378
data,Huobi,DTA/BTC,1639440,0.009422,0.3541
data,Huobi,DTA/ETH,1175170, 0.009424,0.2538
data,Bibox,DTA/ETH,43072,0.009536,0.0093
data,Kucoin,DTA/BTC,12229,0.009538,0.0026
data,Bibox,DTA/BTC,5607,0.009446,0.0012
data,Kucoin,DTA/ETH,4283,0.009677,0.0009
data,IDEX,DTA/ETH,0,0.011058,0.0
data,DDEX,DTA/ETH,0,0.009326,0.0
groestlcoin,Upbit,GRS/KRW,1124820,0.580028,0.5576
